id,p_type,s_name,s_area_name,post_time,title,author,content,page_url
1651819358037_PTT02R,bbs,Ptt,Stock,2022-05-06 14:41:05.000,[情報] 5608四維航 Q1 eps 1.53,laechan,"1. 標題： [公告] 四維航:公告本公司董事會通過111年第1季合併財務報告

2. 來源： PChome股市

3. 網址：                               (請善用縮網址工具)
https://pchome.megatime.com.tw/news/cat1/20220505/9700005608202205052.html

4. 內文：

[公告] 四維航:公告本公司董事會通過111年第1季合併財務報告
公開資訊觀測站 (2022-05-05 17:29:11)
第31款

1.提報董事會或經董事會決議日期:111/05/05
2.審計委員會通過日期:111/05/05
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):111/01/01~111/03/31
4.1月1日累計至本期止營業收入(仟元):1,604,687
5.1月1日累計至本期止營業毛利(毛損) (仟元):785,854
6.1月1日累計至本期止營業利益(損失) (仟元):707,002
7.1月1日累計至本期止稅前淨利(淨損) (仟元):606,621
8.1月1日累計至本期止本期淨利(淨損) (仟元):480,560
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):504,064
10.1月1日累計至本期止基本每股盈餘(損失) (元):1.53
11.期末總資產(仟元):23,827,333
12.期末總負債(仟元):15,981,872
13.期末歸屬於母公司業主之權益(仟元):7,700,376
14.其他應敘明事項:無


2022 Q1 eps 1.53   營收  16億468.7萬  營收年增>100%

2021 Q1 eps 0.14   營收   7億9800萬
     Q2     1.78
     Q3     3.01
     Q4     2.24


--
",http://www.ptt.cc/bbs/Stock/M.1651819268.A.331.html
1651826040044_PTT02R,bbs,Ptt,Stock,2022-05-06 16:32:42.000,[情報] 2618 長榮航 Q1 EPS0.64,richer23,"1. 標題：長榮航

2. 來源：公開資訊觀測站

3. 網址：https://mops.twse.com.tw/mops/web/t146sb05

4. 內文：
1.提報董事會或經董事會決議日期:111/05/06
2.審計委員會通過日期:111/05/05
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):111/01/01~111/03/31
4.1月1日累計至本期止營業收入(仟元):30,090,446
5.1月1日累計至本期止營業毛利(毛損) (仟元):6,492,304
6.1月1日累計至本期止營業利益(損失) (仟元):4,205,015
7.1月1日累計至本期止稅前淨利(淨損) (仟元):4,236,335
8.1月1日累計至本期止本期淨利(淨損) (仟元):3,416,887
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):3,349,590
10.1月1日累計至本期止基本每股盈餘(損失) (元):0.64
11.期末總資產(仟元):319,639,200
12.期末總負債(仟元):225,200,942
13.期末歸屬於母公司業主之權益(仟元):86,677,654
14.其他應敘明事項:無


心得:
無嘴貓起飛
FU糗滿滿辣
等著賺爛

--
",http://www.ptt.cc/bbs/Stock/M.1651825964.A.D51.html
1651829261577_PTT02R,bbs,Ptt,Stock,2022-05-06 17:25:42.000,[新聞] 貨櫃航運價格連16週走跌 週跌幅縮小到0.3,rayisgreat,"原文標題：

貨櫃航運價格連16週走跌 週跌幅縮小到0.3％

原文連結：

https://ec.ltn.com.tw/article/breakingnews/3917631

發布時間：

2022/05/06 15:23

記者署名：

記者王憶紅／台北報導

原文內容：

根據最新一期上海出口貨櫃運價指數SCFI為4163.74點，較前週下跌13.56點，連續16週走
跌，而跌幅已縮小到0.3%。

最新1期SCFI中，遠東到美西航線每FEU（40呎櫃）為7888美元，較上週持平，遠東到美東
每FEU為1.0588萬美元，較上週跌41美元，跌幅0.3%。遠東到歐洲運價每TEU（20呎櫃）達
5955美元，較前一週下跌29美元，跌幅0.4%，遠東到地中海運價則走高，較上週上漲20美
元，每TEU達6691美元，漲幅0.2%。另外，遠東到新加坡每TEU996美元，較前週下跌5美元
，跌幅0.4%。

心得/評論：

SCFI 指數本周持續緩跌  來到 4163.74

0401  4348
0408  4263
0415  4228
0422  4195
0429  4177
0506  4163    Next week？

--
",http://www.ptt.cc/bbs/Stock/M.1651829148.A.BF7.html
1651834330283_PTT02R,bbs,Ptt,Stock,2022-05-06 18:50:31.000,[情報] 長榮四月營收,gameking249,"盤中發布第一季eps
盤後來個回馬槍
年增月減
星期一向__

https://i.imgur.com/SO7iQIk.jpg

--
",http://www.ptt.cc/bbs/Stock/M.1651834233.A.C07.html
1651843052767_PTT02R,bbs,Ptt,Stock,2022-05-06 21:16:14.000,[新聞] 長榮4月營收寫史上第三高 5月業績可期,kola123,"原文標題：長榮4月營收寫史上第三高 5月業績可期

原文連結：
https://money.udn.com/money/story/5612/6294091?from=ednappsharing

發布時間：2022/5/6

記者署名：記者黃淑惠

原文內容：長榮海運（ 2603 ）4月工作天數較3月及1月減少，還有大陸上海封城貨量下
滑影響，然而，長榮海運營收還是寫下史上第三高，營收達561.99億元，年增率為102.52
%；累計前四個月的營收為2270.24億元，年增率達92.88%。

4月受到全球最大的生產重鎮大陸出現許多地方封城，使得物流供應鏈大亂，許多貨櫃無
法如期拖到港口，延後運送時間，原本市場預期對於貨櫃輪的營收影響很大，然而，長榮
海運公布的4月營收還是寫今史上第三高，僅次於今年的3月及1月的586.7億元及568.4億
元。

法人分析，4月海運運輸需求受到大陸各地封城影響，還有五一長假，整體貨量減少，也
因為船班減、貨量少，終端需求如果沒有改變，今年全年的各家業者的業績成長仍可期，
而且這波海運市場的榮景就是因為疫情打亂物流供應鏈，所以市場波動幅度本來就很大，
推估5月15日以後會看到較明顯的復工出貨潮，貨量有望回升，再加上五月開始美國線長
約價格開始調漲，長榮海運5月營收相當可期。



心得/評論：四月營收歷史第三高 已經走弱了嗎 沒有再創歷史新高 這代表什麼呢 下週
一開牌見真章！不過真的很強了 外加第一季19元的eps 應該很猛啦


--
",http://www.ptt.cc/bbs/Stock/M.1651842976.A.963.html
1651846021674_PTT02R,bbs,Ptt,Stock,2022-05-06 22:05:15.000,[情報] 2603 長榮 4月YoY:102.52% MoM:-4.2%,richer23,"1. 標題：長榮

2. 來源：公開資訊觀測站

3. 網址：https://mops.twse.com.tw/mops/web/t146sb05

4. 內文：


民國111年03月   單位：新台幣仟元

項目                營業收入淨額
本月                       56,199,907
去年同期               27,749,820
增減金額               28,450,087
增減百分比                 102.52%
本年累計              227,024,578
去年累計               117,702,880
增減百分比                 92.88%
增減金額               109,321,698

YoY:102.52%
MoM:-4.2%



心得:
丸子了竟然月減
難道阿榮要不行了嗎
最後逃命破QQ

--
",http://www.ptt.cc/bbs/Stock/M.1651845917.A.9CE.html
1652059701089_PTT02R,bbs,Ptt,Stock,2022-05-09 09:26:41.000,[新聞] 散裝航運族群 多頭揚帆,bamama56,"原文標題：
散裝航運族群 多頭揚帆


原文連結：
https://www.chinatimes.com/newspapers/20220509000096-260202?chdtv


發布時間：
04:10 2022/05/09


記者署名：
工商時報 邱莉玲

原文內容：

散裝航運可望再續多頭榮景，

受惠俄烏戰爭造成煤炭、穀物供應鏈改變，各國刺激經濟成長投資各項基礎建設計畫，

加上未來二年散裝船交船量非常有限，近期疫情導致大陸主要港口塞港延續，

影響船舶運力供給，在供不應求的鐵律下，業界樂觀期待今年散裝市場持續成長。

對照主要散裝航商今年第一季營運表現也讓人驚艷！

慧洋第一季淨利26.78億元、年增二倍，每股賺3.59元，

累計前四月自結每股稅前盈餘5.43元，股價躋身百元俱樂部；

裕民第一季淨利約8.43億元、年增146％，寫12年來同期新高，每股盈餘1元。

法人表示，BDI指數周線連四紅，

除了受惠大陸預期解封拚經濟，俄羅斯切斷供應波蘭、保加利亞的天然氣，

天然氣是化肥重要原料，肥料價漲又會推升農糧，加上歐盟8月禁運俄羅斯煤炭生效，

多項利多都在5、6月發生，使散裝航運族群成為台股焦點。

散裝市場下半年將進入傳統旺季，但預期船舶供不應求狀況仍將延續，

今、明二年散裝船交船量非常有限，

近期大陸防疫封控導致主要港口塞港延續、船員換班問題，

都使得船舶周轉率下滑，影響船舶運力供給，是看好散裝市場持續正向成長的關鍵。

即便2021年基期已高，慧洋仍樂觀今年度換約漲幅可達三成以上。

目前慧洋船舶營運數量達140艘，穩坐業界龍頭，

7月還有一艘巴拿馬型82,300DWT新船加入營運；

裕民今年預計有多達11艘船舶交付，達史上最高峰，新增運力逾21％，

營收獲利將挑戰新高。

據業界資訊，目前全球散裝船舶大約維持在12,700艘上下，

今、明二年預計散裝船新船交船量有限，粗估僅200艘上下；

明年環保新規上路，預期舊船的汰換、減速將使散裝船舶供給更為吃緊。

心得/評論：

老師說買股就是要基本面

航運就是利多再利多

一路旺到年底

越跌越買準沒錯

今天買應該穩吧

--
",http://www.ptt.cc/bbs/Stock/M.1652059604.A.58D.html
1652066091893_PTT02R,bbs,Ptt,Stock,2022-05-09 11:13:05.000,[新聞] 長榮Q1營收及獲利齊創新高，美、亞系外資維持「買進」評等,richer23,"原文標題：長榮Q1營收及獲利齊創新高，美、亞系外資維持「買進」評等

原文連結：
https://reurl.cc/6ZLaO6

發布時間：2022年5月9日 週一 上午10:34

記者署名：財訊快報／記者劉居全報導



原文內容：


【財訊快報／記者劉居全報導】長榮(2603)公布第一季財報，每股盈餘(EPS)19.16元，首
季營收及獲利都創新高，美系及亞系外資在最新出爐的報告中都維持原先評等及目標價，
其中美系外資重申「買進」評等，目標價維持上看160元；亞系外資重申「買進」評等，
目標價維持上看215元。 亞系外資表示，第一季獲利優於市場預期13%，EBIT毛利率達67%
創新高，預估上海封城部分重新開放後，而即將反彈的現貨價將對長榮影響大；此外看好
長榮處於優勢位置，包含運能增加，船隊配備脫硫塔，成本基礎優化等；決定重申「買進
」評等，目標價維持上看215元。



心得/評論：
目標價不變200辣
今天盤前K/D來到82
回檔一下也比較健康
目前趨勢不變 股價沿著均線往上
如果這兩天回檔到145會再考慮接

--
",http://www.ptt.cc/bbs/Stock/M.1652065987.A.CCB.html
1652082426284_PTT02R,bbs,Ptt,Stock,2022-05-09 15:46:31.000,[情報] 2211 長榮鋼 Q1 EPS0.82,richer23,"1. 標題：2211 長榮鋼 Q1 EPS0.82

2. 來源：公開資訊觀測站

3. 網址：https://mops.twse.com.tw/mops/web/t146sb05

4. 內文：


1.提報董事會或經董事會決議日期:111/05/09
2.審計委員會通過日期:111/05/09
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):111/01/01~111/03/31
4.1月1日累計至本期止營業收入(仟元):3,391,148
5.1月1日累計至本期止營業毛利(毛損) (仟元):651,262
6.1月1日累計至本期止營業利益(損失) (仟元):513,160
7.1月1日累計至本期止稅前淨利(淨損) (仟元):522,595
8.1月1日累計至本期止本期淨利(淨損) (仟元):418,443
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):343,205
10.1月1日累計至本期止基本每股盈餘(損失) (元):0.82
11.期末總資產(仟元):34,855,241
12.期末總負債(仟元):7,540,880
13.期末歸屬於母公司業主之權益(仟元):24,182,615
14.其他應敘明事項:無


心得:
Q1 EPS0.82
阿榮家族的阿榮鋼
表現還不錯 中規中矩
但最近在吵紀念品經營權之戰
滿好笑的XD

--
",http://www.ptt.cc/bbs/Stock/M.1652082393.A.08A.html
1652083548398_PTT02R,bbs,Ptt,Stock,2022-05-09 16:04:40.000,[情報] 2615 萬海 Q1 EPS16.64,richer23,"1. 標題：2615 萬海 Q1

2. 來源：公開資訊觀測站

3. 網址：https://mops.twse.com.tw/mops/web/t146sb05

4. 內文：


1.提報董事會或經董事會決議日期:111/05/09
2.審計委員會通過日期:111/05/09
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):111/01/01~111/03/31
4.1月1日累計至本期止營業收入(仟元):80,502,526
5.1月1日累計至本期止營業毛利(毛損) (仟元):51,650,651
6.1月1日累計至本期止營業利益(損失) (仟元):48,856,669
7.1月1日累計至本期止稅前淨利(淨損) (仟元):50,453,386
8.1月1日累計至本期止本期淨利(淨損) (仟元):40,627,357
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):40,612,290
10.1月1日累計至本期止基本每股盈餘(損失) (元):16.64
11.期末總資產(仟元):318,394,698
12.期末總負債(仟元):128,661,161
13.期末歸屬於母公司業主之權益(仟元):189,415,577
14.其他應敘明事項:無



心得:
Q1 EPS16.64
大家最唾棄的萬海
其實不差拉
難怪今天這麼硬
但阿榮還是我大哥x

--
",http://www.ptt.cc/bbs/Stock/M.1652083482.A.A1B.html
