Unnamed: 0,id,forum,s_name,s_area_name,post_time,title,author,content,page_url,content_type,date,label_day1,label_day2,label_day3,label_day4,label_day5,content_cleaned
71,1646730098981_F0DCU,forum,校園聊天-Dcard,股票,2022-03-08 00:12:45,#請益 2603長榮 該賣了嗎,萬能科技大學/M,"不要看單一k棒喔喔
建議可以看老王的Yt 
裡面有分析
目前趨勢還是多頭喔喔
投信買超且尚未轉賣
10日均線也還沒跌破
等跌破短線就比較震吧",https://www.dcard.tw/f/stock/p/238272282,reply,2022-03-08,1.0,1.0,-1.0,1.0,1.0,單一 建議 分析 趨勢 多頭 投信 買超 轉賣 均線 跌破 跌破 短線
72,1646730098997_F0DCU,forum,校園聊天-Dcard,股票,2022-03-08 13:05:41,#請益 2603長榮 該賣了嗎,淡江大學/F,卡,https://www.dcard.tw/f/stock/p/238272282,reply,2022-03-08,1.0,1.0,-1.0,1.0,1.0,
73,1646741978718_F02_dcard,forum,校園聊天-Dcard,股票,2022-03-08 20:01:57,#其他 2605新興,國立暨南國際大學/M,"緊急‼️緊急‼️緊急‼️
各位學長姐我想請問一下2606新興看好嗎
我是個新手最近在28塊的時候買了8張😭
請問還要繼續留嗎🥺",https://www.dcard.tw/f/stock/p/238306294,main,2022-03-08,1.0,1.0,-1.0,1.0,1.0,"緊急 緊急 緊急 學長姐 請問 看好 新手 時候 😭
 請問 繼續"
74,1646859169593_F0DCU,forum,校園聊天-Dcard,股票,2022-03-08 20:20:01,#其他 2605新興,致理科技大學/M,新手就重壓 前途一片光明,https://www.dcard.tw/f/stock/p/238306294,reply,2022-03-08,1.0,1.0,-1.0,1.0,1.0,新手 重壓 前途 光明
75,1646859169603_F0DCU,forum,校園聊天-Dcard,股票,2022-03-08 20:30:03,#其他 2605新興,嘉南藥理大學/M,一次重壓一定是極度看好啊，怎麼還要問,https://www.dcard.tw/f/stock/p/238306294,reply,2022-03-08,1.0,1.0,-1.0,1.0,1.0,重壓 看好
76,1646859169626_F0DCU,forum,校園聊天-Dcard,股票,2022-03-08 20:54:15,#其他 2605新興,國立嘉義大學/M,韭菜真香,https://www.dcard.tw/f/stock/p/238306294,reply,2022-03-08,1.0,1.0,-1.0,1.0,1.0,韭菜
77,1646859169635_F0DCU,forum,校園聊天-Dcard,股票,2022-03-08 21:14:36,#其他 2605新興,期指小凱哥glant666/M,"才跌1塊而已，繼續加碼
法人跑光，就是底",https://www.dcard.tw/f/stock/p/238306294,reply,2022-03-08,1.0,1.0,-1.0,1.0,1.0,繼續 加碼 法人 跑光
78,1646859169647_F0DCU,forum,校園聊天-Dcard,股票,2022-03-08 21:41:34,#其他 2605新興,義守大學/M,明天全出了,https://www.dcard.tw/f/stock/p/238306294,reply,2022-03-08,1.0,1.0,-1.0,1.0,1.0,
79,1646761938067_F02_dcard,forum,校園聊天-Dcard,股票,2022-03-09 01:13:01,#請益 長榮航還有救嗎😢,靜宜大學/M,"前陣子看到大家都在瘋航空股結果剛辦證卷戶頭的我也無腦買了一個長榮航（34.4），目前感覺是被套牢了，想問各位有什麼建議嗎還是就繼續放不操作了，當韭菜了😢想補但又怕買了繼續跌，束手無策詢問一下各位少年股神，目前大二有打工，也想來點被動收入才進場的，沒想到第一次就下去了，前面是有買華航小賺一點。
附圖
https://i.imgur.com/bxTaqSE.jpg",https://www.dcard.tw/f/stock/p/238309102,main,2022-03-09,1.0,-1.0,1.0,1.0,1.0,"看到 航空股 結果 證卷 戶頭 無腦 感覺 套牢 建議 繼續 操作 韭菜 繼續 束手無策 詢問 少年 股神 大二 打工 被動 收入 進場 下去 
附圖"
80,1646867052968_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 01:28:10,#請益 長榮航還有救嗎😢,國立交通大學/F,"短線沒救了，今天收盤跌破季線跟大量低點
現在跑來不及，可以等反彈停損",https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,"短線 收盤 跌破 季線 低點
 來不及 反彈 停損"
81,1646867052978_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 01:38:11,#請益 長榮航還有救嗎😢,alozyumia1310100/M,"1.反彈割肉
2.直接割
3.跌破紅線割
自己選
別攤平
https://i.imgur.com/gqt9XD4.jpg",https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,"割肉
2 直接 割
3 跌破 紅線 割
"
82,1646859169657_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 03:11:43,#其他 2605新興,弘光科技大學/M,感覺要套很韭喔😂,https://www.dcard.tw/f/stock/p/238306294,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,感覺
83,1646867053192_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 09:02:34,#請益 長榮航還有救嗎😢,中國科技大學/F,一張不賣奇蹟自來,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,奇蹟 自來
84,1646867053209_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 11:52:15,#請益 長榮航還有救嗎😢,國立高雄應用科技大學/M,加碼吧,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,加碼
85,1646867053253_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 13:05:34,#請益 長榮航還有救嗎😢,半糖去冰n22434/M,看空,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,看空
86,1646867053299_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 13:34:17,#請益 長榮航還有救嗎😢,文藻外語大學/F,換船,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,
87,1646867053352_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 14:42:09,#請益 長榮航還有救嗎😢,長庚科技大學/F,唉我買一張32.4  拍拍,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,拍拍
88,1646867053369_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 14:56:48,#請益 長榮航還有救嗎😢,國立臺中科技大學/M,不是閒錢就不要進股市，乾脆去買樂透,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,閒錢 乾脆 樂透
89,1646867053389_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 15:40:26,#請益 長榮航還有救嗎😢,正修科技大學/M,"你等疫情解封
說不定會爆漲
畢竟大家悶久會想報復性出遊",https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,疫情 解封 爆漲 悶久 報復性 出遊
90,1646867053429_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 16:37:17,#請益 長榮航還有救嗎😢,壞壞a0152252629/M,沒救 趕快停損吧,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,停損
91,1646867053448_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 18:22:19,#請益 長榮航還有救嗎😢,國立嘉義大學/M,長榮航姊跑了嗎,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,航姊
92,1646867053460_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 19:59:40,#請益 長榮航還有救嗎😢,華夏科技大學/F,只能等外資哪天再進來玩了,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,外資 進來
93,1646867053469_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 20:54:46,#請益 長榮航還有救嗎😢,義守大學/M,油價上漲對航空業太傷了,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,油價 上漲 航空業
94,1646867053490_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 21:34:34,#請益 長榮航還有救嗎😢,韭菜的天地cat_0000/M,"https://i.imgur.com/wv3leE8.jpg
感謝乾爹。",https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,感謝 乾爹
95,1646867053502_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 22:01:21,#請益 長榮航還有救嗎😢,靜宜大學/M,本多終勝,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,終勝
96,1646867053719_F0DCU,forum,校園聊天-Dcard,股票,2022-03-09 23:10:27,#請益 長榮航還有救嗎😢,實踐大學/M,暈船,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-09,1.0,-1.0,1.0,1.0,1.0,暈船
97,1646910898138_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 09:55:23,#其他 2605新興,國立雲林科技大學/F,有漲就賣掉吧,https://www.dcard.tw/f/stock/p/238306294,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,賣掉
98,1646883507178_F02_dcard,forum,校園聊天-Dcard,股票,2022-03-10 11:11:35,#標的 散裝航運 終於!! 啟航了,夜神yagami_/M,"之前從年前就開始慢慢買佈局的散裝
終於還給他們一個公道啦
除了慧洋有內資再買
其他幾隻股價根本跌倒趴在地板😂😂😂
準備出航啦!你各位都久等了
這個佈局有點漫長
畢竟我近乎all in
等了大約4個月之久
準備收割甜美的果實🥰🥰🥰",https://www.dcard.tw/f/stock/p/238319555,main,2022-03-10,-1.0,1.0,1.0,1.0,0.0,"開始 慢慢 佈局 散裝 還給 公道 內資 股價 跌倒 地板 😂
 準備 出航 佈局 漫長 近乎 久
 準備 收割 甜美 果實"
99,1646973154918_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 11:12:16,#標的 散裝航運 終於!! 啟航了,逢甲大學/M,哭啊 沒買到,https://www.dcard.tw/f/stock/p/238319555,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,買到
100,1646973154928_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 11:30:13,#標的 散裝航運 終於!! 啟航了,淡江大學/F,想問四維目標價你設在哪~,https://www.dcard.tw/f/stock/p/238319555,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,四維 目標價
101,1646973154938_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 12:15:45,#標的 散裝航運 終於!! 啟航了,健行科技大學/M,今天能賣的快賣= = 良心建議,https://www.dcard.tw/f/stock/p/238319555,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,良心 建議
102,1646929628995_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 12:35:06,#請益 長榮航還有救嗎😢,國立臺中科技大學/M,哈 韭菜,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,韭菜
103,1646910898151_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 13:18:57,#其他 2605新興,國立高雄應用科技大學/M,繼續加碼,https://www.dcard.tw/f/stock/p/238306294,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,繼續 加碼
104,1646929629006_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 15:43:11,#請益 長榮航還有救嗎😢,國立臺灣藝術大學/M,在繼續低價買，平均一下吧,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,繼續 低價 平均
105,1646973154950_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 16:21:32,#標的 散裝航運 終於!! 啟航了,崑山科技大學/M,那怎麼看榮運呢,https://www.dcard.tw/f/stock/p/238319555,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,
106,1646973154968_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 17:08:56,#標的 散裝航運 終於!! 啟航了,亞東科技大學/M,明天開高出已經爆量而且又收上引線…慧洋有買的趕緊跑…,https://www.dcard.tw/f/stock/p/238319555,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,開高出 爆量 收上 引線
107,1646905468103_F02_dcard,forum,校園聊天-Dcard,股票,2022-03-10 17:28:55,#請益 各位水手 明天航運怎麼看,古早味say664771518/M,"怎麼一早開盤還不錯，
接近尾盤就...你們懂得ಠ_ಠ",https://www.dcard.tw/f/stock/p/238322389,main,2022-03-10,-1.0,1.0,1.0,1.0,0.0,開盤 不錯 接近 尾盤 懂得
108,1646981457398_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 17:45:22,#請益 各位水手 明天航運怎麼看,弘光科技大學/M,加油 雖然我只是岸上看戲的,https://www.dcard.tw/f/stock/p/238322389,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,加油 看戲
109,1646981457410_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 18:05:04,#請益 各位水手 明天航運怎麼看,南臺科技大學/M,"韭菜一枚 前天被榮運嘎4000
只看三天
明天應該做空居多，綠綠的
純屬猜測",https://www.dcard.tw/f/stock/p/238322389,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,韭菜 綠綠 純屬 猜測
110,1646929629135_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 18:18:02,#請益 長榮航還有救嗎😢,國立中山大學/F,"現股的話就放著吧
版上一堆跌到低點砍股票真的很韭菜
被洗出去也是剛好而已
大概都只是隨便喊喊吧
有錢的話可以低接進場",https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,"現股 
版 跌到 低點 股票 韭菜
 洗出去 剛好 隨便 喊喊 吧
 有錢 低接 進場"
111,1646981457424_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 19:07:37,#請益 各位水手 明天航運怎麼看,中原大學/M,單論明天的話感覺偏涼,https://www.dcard.tw/f/stock/p/238322389,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,單論 感覺
112,1646981457433_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 19:42:42,#請益 各位水手 明天航運怎麼看,國立臺灣大學/M,跌就加碼啊,https://www.dcard.tw/f/stock/p/238322389,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,加碼
113,1646981457479_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 20:49:49,#請益 各位水手 明天航運怎麼看,長庚大學/M,"現在法股、德股都下跌2%，明天電子不好，航運小漲，不用緊緊張張。
台積電賺20塊股價600
長榮賺40塊股價150
我知道航酸都說景氣循環股，但投資就是為了領息，不是為了價差。等3/15就知道了:）",https://www.dcard.tw/f/stock/p/238322389,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,"法股 德股 下跌 電子 航運 小漲 緊緊 。
 股價 股價 知道 航酸 景氣 循環 投資 領息 價差 知道"
114,1646981457535_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 21:25:10,#請益 各位水手 明天航運怎麼看,國立中正大學/M,"本來以為明天應該要漲
結果國際盤勢又翻車…

但也難說, 今天盤勢那麼強
航運一樣被殺爛",https://www.dcard.tw/f/stock/p/238322389,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,"以為 漲
 結果 盤勢 翻車 難說 盤勢 強
 航運 一樣 殺爛"
115,1646973154980_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 22:23:13,#標的 散裝航運 終於!! 啟航了,國立臺北科技大學/M,看分點就知道 明天開高要跑了,https://www.dcard.tw/f/stock/p/238319555,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,分點 知道 開高
116,1646929629203_F0DCU,forum,校園聊天-Dcard,股票,2022-03-10 22:30:09,#請益 長榮航還有救嗎😢,國立清華大學/M,韭,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-10,-1.0,1.0,1.0,1.0,0.0,
117,1646929629216_F0DCU,forum,校園聊天-Dcard,股票,2022-03-11 00:12:54,#請益 長榮航還有救嗎😢,中華民國陸軍軍官學校/M,"放著吧沒多少 

我華航原本負2萬多
放著不管幾個月變正3萬多
這幾天又變正2萬多",https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-11,1.0,1.0,1.0,0.0,0.0,變正 變正
118,1646991692453_F0DCU,forum,校園聊天-Dcard,股票,2022-03-11 00:40:49,#請益 長榮航還有救嗎😢,僑光科技大學/M,補下去就對了,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-11,1.0,1.0,1.0,0.0,0.0,補下去 對了
119,1646991692472_F0DCU,forum,校園聊天-Dcard,股票,2022-03-11 00:42:55,#請益 長榮航還有救嗎😢,僑光科技大學/M,一張而已還好吧 我買了50張,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-11,1.0,1.0,1.0,0.0,0.0,還好
120,1646973154992_F0DCU,forum,校園聊天-Dcard,股票,2022-03-11 12:12:11,#標的 散裝航運 終於!! 啟航了,白金之星star_platium/M,下去囉 嘻嘻,https://www.dcard.tw/f/stock/p/238319555,reply,2022-03-11,1.0,1.0,1.0,0.0,0.0,下去
121,1647048276767_F0DCU,forum,校園聊天-Dcard,股票,2022-03-11 13:09:19,#標的 散裝航運 終於!! 啟航了,國立屏東科技大學/M,講得不錯 做得不知道有沒有一樣,https://www.dcard.tw/f/stock/p/238319555,reply,2022-03-11,1.0,1.0,1.0,0.0,0.0,不錯 知道 沒有 一樣
122,1647038946164_F0DCU,forum,校園聊天-Dcard,股票,2022-03-11 23:46:32,#請益 長榮航還有救嗎😢,國立臺東大學/M,沒救的是損益而不是股票,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-11,1.0,1.0,1.0,0.0,0.0,損益 股票
123,1647038946184_F0DCU,forum,校園聊天-Dcard,股票,2022-03-12 04:58:13,#請益 長榮航還有救嗎😢,國立成功大學/M,長榮海運當初30幾回檔到20，也是一堆人說回不去呢，還一堆梗圖。,https://www.dcard.tw/f/stock/p/238309102,reply,2022-03-12,1.0,1.0,0.0,0.0,1.0,海運 回檔 梗圖
124,1647100791898_F0DCU,forum,校園聊天-Dcard,股票,2022-03-12 23:16:37,#標的 散裝航運 終於!! 啟航了,該叫啥卡稱rayy_wu/M,戰爭還在打的話散裝還是有行情，但外資持股高的個股還是盡早減碼，留一點給他洗反正已經賺入口袋了。,https://www.dcard.tw/f/stock/p/238319555,reply,2022-03-12,1.0,1.0,0.0,0.0,1.0,戰爭 散裝 行情 外資 持股 個股 減碼 賺入 口袋
125,1647177273756_F02_dcard,forum,校園聊天-Dcard,股票,2022-03-13 20:43:05,#請益 想問大家對榮運的看法！,中國科技大學/M,https://i.imgur.com/AWOiCZh.jpg,https://www.dcard.tw/f/stock/p/238346993,main,2022-03-13,1.0,0.0,0.0,1.0,0.0,
126,1647247175113_F0DCU,forum,校園聊天-Dcard,股票,2022-03-13 22:35:51,#請益 想問大家對榮運的看法！,該叫啥卡稱rayy_wu/M,跟大盤比明顯強於大盤，而且散裝運價因為戰爭而受惠，營收也還在高檔，只要運價指數漲他就增加營收、加上戰爭下兩國船員上不了船等於供給減少，兩國又是產糧大國，世界糧食需求不變甚至可能增加，因此運價還可能再上去。雖然和談進展消息出來了，但要馬上恢復開戰前的供給不可能，毀壞後的生產設施需要時間重建，等於運價不可能馬上降低，後市可期。短線只要持續站在5日線上且帶量突破43.95就可以等進場點。,https://www.dcard.tw/f/stock/p/238346993,reply,2022-03-13,1.0,0.0,0.0,1.0,0.0,大盤 明顯 強於 大盤 散裝 運價 戰爭 受惠 營收 高檔 運價 指數 增加 營收 戰爭 船員 上不了 等於 供給 減少 產糧 糧食 需求 不變 增加 運價 上去 進展 消息 出來 恢復 開戰 毀壞 設施 需要 時間 重建 等於 運價 降低 後市 可期 短線 持續 5日線 突破 進場點
127,1647247175130_F0DCU,forum,校園聊天-Dcard,股票,2022-03-13 23:53:30,#請益 想問大家對榮運的看法！,國立彰化師範大學/M,簡單！歐印,https://www.dcard.tw/f/stock/p/238346993,reply,2022-03-13,1.0,0.0,0.0,1.0,0.0,簡單 歐印
128,1647223890368_F02_dcard,forum,校園聊天-Dcard,股票,2022-03-14 09:47:20,#分享 陽明又啟航啦！,輔仁大學/M,"超級航運財報週來啦！

陽明長榮等航運類股本週將會公告財報與配息
同時受到2月營收跟購置新船等利多消息下
今天陽明早盤就有5％左右的漲幅
目前市場對陽明是一片樂觀
一甩上週因戰爭影響下造成的暴跌

雖然陽明這次不知道能配到多少
不過去年三雄賺成這樣
感覺真的可以期待一下
有沒有人最近幾天又重新回去當水手的
https://sticker-assets.dcard.tw/images/8c418a9c-a742-4522-ada2-ec5004378dff/orig.png",https://www.dcard.tw/f/stock/p/238350689,main,2022-03-14,0.0,0.0,1.0,0.0,-1.0,"超級 航運 財報 航運 類股 公告 財報 配息
 受到 營收 購置 利多 消息 下
 早盤 漲幅
 樂觀
 戰爭 影響 造成 暴跌 知道 配到 賺成 這樣 感覺 期待 回去 水手"
129,1647359073506_F0DCU,forum,校園聊天-Dcard,股票,2022-03-14 09:52:32,#分享 陽明又啟航啦！,南加州大學/F,"韭菜心態
老是想要追高",https://www.dcard.tw/f/stock/p/238350689,reply,2022-03-14,0.0,0.0,1.0,0.0,-1.0,"韭菜 心態
 想要 追高"
