,id,p_type,s_name,s_area_name,post_time,title,author,content,page_url,content_type,date,label_day1,label_day2,label_day3,label_day4,label_day5
50,1647508683004_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-17 16:59:00,"大戶長榮一張不留,本土法人力挺長榮",mimiro5,"長榮15日法說會，除了公布配息18元，更破天荒宣布減資6成，消息一出震驚市場，但高殖利率加上減資的利多，卻重挫長榮股價，昨（16）日長榮開高走低，盤中甚至一度摜至跌停，加上大股東台驊公告出清持股、閃電跳船，讓水手感到超絕望，崩潰直問「船票還能抱嗎」？台驊董事長顏益財過去曾多次喊出「一張不賣奇蹟自來」，卻自去年開始陸續處分航運股，去（2021）年12月至今年3月14日止，已處分長榮股票2205張、均價每股156.06元，以及處分陽明2800張，平均交易價格為126.29元，總獲利達3.8億元，16日再以每股平均價格151.31元的價格，出清手上剩餘的2000張長榮海運股票，獲利達2.06億元。台驊經過此次處分後，長榮持股歸0，從「一張不賣」變成「一張不留」，也因此被網友噓爆，開酸「區區一張我可是不賣的，要就一次倒爛」、「這才是老船長」、「大戶都跑光了」、「一張不留，現金自來」。台驊則對此回應，主要是考量近期台股大盤不穩定，因此選擇出脫持股，以提高資金使用效益，等好時機再買進，至於仍持有陽明1萬6500張，是因為主要以長期持股為目標，所以帳上放在其他綜合損益（OCI），顏益財先前也曾解釋，「一張不賣」指的是陽明早期認購現增的長投部分，處分都是短投。而不久前才大讚貨櫃航運景氣「萬里晴空，順風順水」的顏益財，也進一步說明，目前國際情勢緊張，台驊對長榮股票的投資屬於短期投資，部分持股已快滿1年，為保障公司投資利益，才會先行落袋為安。儘管台驊投控(2636)昨(16)日出清長榮(2603)持股，不過本土法人在最新出爐報告中力挺長榮，強調長榮減資是一步好棋；隨著市場錯殺，將是進場好買點，目標價上看355元；同時點出長榮減資五大優點力挺長榮。 長榮公告發放2021年每股現金股利18元及現金減資60%，每股退還6元現金；本土法人指出，長榮減資，大股東節稅，小股東收到更多現金，同時具備以下五點優勢：一、降低稅金。減資金額，不必繳稅；現金股利要繳稅；二、小股東實際收到的現金金額增加為24元；三、讓長榮籌碼不再凌亂。減資後，長榮股本從529億元，縮減為212億元，低於陽明(2609)的349億元，也低於萬海(2615)244億元；長榮成為貨櫃三雄中，船隊最大但股本最小的公司；四、展現長榮財務實力及顯示長榮正面看待產業的未來展望。長榮未來新船最多，資本支出最高，卻展現出完全不缺錢的態度；長榮大量造船，尚能大發現金股利及進行現金減資，顯示財務實力雄厚，同時，對未來展望是有足夠信心的；因擔心未來的公司，會囤積現金，而非發出現金；五、長榮減資，EPS及股價跳升，股數則縮減60%。長榮減資60%，每1000股變為400股。假設以3月16日條件，立刻完成減資，長榮股價將從143元，跳升至342元；2022年EPS預估值從71.02元，跳升至177.55元。<BR>原址<BR>===========================================<BR>減資後,再來增資",https://www.mobile01.com/topicdetail.php?f=291&t=6559122,main,2022-03-17,0.0,-1.0,-1.0,-1.0,0.0
51,1647511089804_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-17 17:52:00,"大戶長榮一張不留,本土法人力挺長榮",無冕王,總計約四千張長榮持股<BR>對比成交量<BR>就像石頭丟進湖中，泛起一陣漣漪.....然後咧?減資後<BR>究竟是長遠的EPS利多?<BR>還是兵荒馬亂失去股民的信心?<BR>讓我們繼續看下去!!此時<BR>到底是要恐慌?還是貪婪?,https://www.mobile01.com/topicdetail.php?f=291&t=6559122,reply,2022-03-17,0.0,-1.0,-1.0,-1.0,0.0
52,1647513275190_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-17 18:22:00,"大戶長榮一張不留,本土法人力挺長榮",Hamata,"<BR>長榮減資大股東賣光、外資看跌18%喊117元！我 OK, 妳先買.",https://www.mobile01.com/topicdetail.php?f=291&t=6559122,reply,2022-03-17,0.0,-1.0,-1.0,-1.0,0.0
53,1647524637025_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-17 21:31:00,"大戶長榮一張不留,本土法人力挺長榮",cman4434,大跌一段了還放出利空消息?? 事情可能沒那麼簡單!!,https://www.mobile01.com/topicdetail.php?f=291&t=6559122,reply,2022-03-17,0.0,-1.0,-1.0,-1.0,0.0
54,1647527366564_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-17 22:14:00,"大戶長榮一張不留,本土法人力挺長榮",jacky8000 .,投信明天續賣的話<BR>恐不妙結果明天漲停<BR>每次都跌破眼鏡<BR>笑死,https://www.mobile01.com/topicdetail.php?f=291&t=6559122,reply,2022-03-17,0.0,-1.0,-1.0,-1.0,0.0
55,1647756634332_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-20 13:56:00,幸好沒買長榮,Allison Wu,明年(2023)航運的景氣才是左右長榮股價的因素。,https://www.mobile01.com/topicdetail.php?f=291&t=6558358&p=2,reply,2022-03-20,-1.0,0.0,-1.0,0.0,0.0
56,1647761427155_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-20 15:22:00,幸好沒買長榮,Cavendish Lab,長榮可不可以買？取決於所有海運業者有沒有從這次疫情學到教訓。如果它們繼續像以前一樣，大量造船，不斷打價格戰，那歷史可能會再重演。只是這些業者真的會這麼笨嗎？,https://www.mobile01.com/topicdetail.php?f=291&t=6558358&p=2,reply,2022-03-20,-1.0,0.0,-1.0,0.0,0.0
57,1647771748292_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-20 18:12:00,幸好沒買長榮,james789,"<BR>2021年造船訂單續創歷史新高<BR>https://tw.stock.yahoo.com/news/2021%E5%B9%B4%E9%80%A0%E8%88%B9%E8%A8%82%E5%96%AE%E7%BA%8C%E5%89%B5%E6%AD%B7%E5%8F%B2%E6%96%B0%E9%AB%98-115423456.html人性從來沒有變過,歷史一直再重演<BR>減資後的6成持股確定消失,剩下的4成也將在不久後變的可有可無<BR>其他業者會不會這麼笨不得知,不過一張不剩的顏董值得我們參考",https://www.mobile01.com/topicdetail.php?f=291&t=6558358&p=2,reply,2022-03-20,-1.0,0.0,-1.0,0.0,0.0
58,1647774500624_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-20 19:02:00,幸好沒買長榮,茶太,<BR>國巨2.0，內部人董娘賣光股票後國巨跌80%，業內顏董賣光一張不剩，準備跌80%,https://www.mobile01.com/topicdetail.php?f=291&t=6558358&p=2,reply,2022-03-20,-1.0,0.0,-1.0,0.0,0.0
59,1647776348171_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-20 19:37:00,幸好沒買長榮,sunflower2251,"<BR>當走船一趟就可以賺進一艘船的成本的時候,<BR>做出任何決定都很正常,<BR>2023年開始大量交船,2024高峰,<BR>讓我們慢慢看下去~",https://www.mobile01.com/topicdetail.php?f=291&t=6558358&p=2,reply,2022-03-20,-1.0,0.0,-1.0,0.0,0.0
60,1647777068972_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-20 19:49:00,幸好沒買長榮,jacky8000 .,如果下周長榮大漲<BR>是不是又要發一篇<BR>後悔當初怎沒買長榮?,https://www.mobile01.com/topicdetail.php?f=291&t=6558358&p=2,reply,2022-03-20,-1.0,0.0,-1.0,0.0,0.0
61,1647777069023_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-20 19:51:00,幸好沒買長榮,mimiro5,"<BR>不會,因為我把機會留給高雄大,tina,8K他們了,<BR>如果他們買長榮大賺了,我會恭喜他們的~",https://www.mobile01.com/topicdetail.php?f=291&t=6558358&p=2,reply,2022-03-20,-1.0,0.0,-1.0,0.0,0.0
62,1647789804257_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-20 23:00:00,幸好沒買長榮,高雄真好,我覺得要買現在還不是時機<BR>看今年股息何時發<BR>照往年都是7~8月才發<BR>那現在買還太早<BR>股價應該會先下去洗一波<BR>快發股利前一個月在拉上去<BR>股利發完再收割一波所以我等陽明下去再來買<BR>目標價100 (殖利率20%) 我覺得有機會等得到耶<BR>聽說俄羅斯打算動用核武了<BR>聽說老共要出兵幫俄羅斯了<BR>聽說北韓打算對南韓動手了<BR>全面開打，大盤還會再下去<BR>目標萬五,https://www.mobile01.com/topicdetail.php?f=291&t=6558358&p=2,reply,2022-03-20,-1.0,0.0,-1.0,0.0,0.0
63,1647796279612_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-21 01:09:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,茶太,國巨董娘不是出再最高點1200元，但是確很巧妙的再800元賣光全部持股，然後國巨獲利就開始大幅下滑跌股價再跌80%<BR>目前運價已經連8跌然後顏董股票賣光一張不留，不用去管減資是利多利空，光看業內這個動作都能預測到運費股價準備大跌。,https://www.mobile01.com/topicdetail.php?f=291&t=6560831,main,2022-03-21,0.0,-1.0,0.0,0.0,1.0
64,1647820393448_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-21 07:44:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,老老章,看來長榮快要達成你的目標...,https://www.mobile01.com/topicdetail.php?f=291&t=6560831,reply,2022-03-21,0.0,-1.0,0.0,0.0,1.0
65,1647822333401_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-21 08:12:00,幸好沒買長榮,Morgan Stanley,救人一命勝造七級浮屠，你的心得可以幫助云云眾生，功德無量存股族救一個是一個....<BR>,https://www.mobile01.com/topicdetail.php?f=291&t=6558358&p=2,reply,2022-03-21,0.0,-1.0,0.0,0.0,1.0
66,1647912314742_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-22 09:14:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,茶太,和台灣貨櫃股連動高的現代商船和中遠航都開始加速下跌,https://www.mobile01.com/topicdetail.php?f=291&t=6560831,reply,2022-03-22,-1.0,0.0,0.0,1.0,1.0
67,1647962342406_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-22 23:11:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,茶太,"之前是狂印鈔加上疫情歐美工廠停工需要從其他地方大量買進物品所以運費大漲<BR>目前通膨嚴重物價大漲大家購買意願會下降,加上開始解封,貿易制裁大家自給自足<BR>貨運需求會下降運價開始大跌",https://www.mobile01.com/topicdetail.php?f=291&t=6560831,reply,2022-03-22,-1.0,0.0,0.0,1.0,1.0
68,1647962994419_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-22 23:29:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,wwwlove520www,這次你會講準嗎?去年你就開始喊長榮會剩下5.60元結果勒? 彈到171不要在嚇人了!!!,https://www.mobile01.com/topicdetail.php?f=291&t=6560831,reply,2022-03-22,-1.0,0.0,0.0,1.0,1.0
69,1647992627375_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-23 07:36:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,Cavendish Lab,新聞報導說亞洲到歐洲的陸上運輸，可能會因俄烏戰爭而改由海上運輸，使海運價格續漲。茶大看法如何？,https://www.mobile01.com/topicdetail.php?f=291&t=6560831,reply,2022-03-23,0.0,0.0,1.0,1.0,1.0
70,1648010573398_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-23 12:37:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,茶太,"<BR>俄烏戰爭我認為利空大於利多,馬士基停止俄羅斯線運力增加<BR>就算大陸到歐盟的陸上運輸停止利多也底不了通膨控制不住後經濟會下降購買力會大減<BR>2008年就是最好例子,2008年散裝航運大漲物價創新高,但是很快高通膨就會傷到經濟<BR>經濟下滑加快房價下跌最後爆發雷曼風暴<BR>貨運後年準備看到負的eps 目前長空就對了",https://www.mobile01.com/topicdetail.php?f=291&t=6560831,reply,2022-03-23,0.0,0.0,1.0,1.0,1.0
71,1648011255222_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-23 12:47:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,james789,"<BR>中國運輸鐵路沒經烏克蘭,所以沒有停不停的問題<BR>除非中俄翻臉,老子的路不給你過,那時候才會走海運",https://www.mobile01.com/topicdetail.php?f=291&t=6560831,reply,2022-03-23,0.0,0.0,1.0,1.0,1.0
72,1648034967354_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-23 19:24:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,Cavendish Lab,"March 23): More than a million containers set to ride 6,000-plus miles of railway linking Western Europe to Eastern China via Russia are now having to find new routes by sea, adding to costs and threatening to worsen the global supply chain chaos.With Moscow’s war raging in Ukraine, exporters and logistics firms transporting auto parts, cars, laptops and smartphones are now looking to avoid land routes passing through Russia or the combat zone. Security risks and payment hurdles stemming from sanctions are mounting, as is wariness that customers in Europe could boycott products that used Russian rail.",https://www.mobile01.com/topicdetail.php?f=291&t=6560831,reply,2022-03-23,0.0,0.0,1.0,1.0,1.0
73,1648039137605_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-23 20:37:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,悲酥清風,可以跌快一點嗎?跌80%剩下不到30，還不拿房子去抵押all in,https://www.mobile01.com/topicdetail.php?f=291&t=6560831,reply,2022-03-23,0.0,0.0,1.0,1.0,1.0
74,1648044617487_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-23 21:57:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,茶太,"<BR>馬士基2%2%的再慢慢跌了<BR>烏俄談判困難,只要牽涉到領土主權都談不攏<BR>和之前中日談判一樣,日方一直要蔣介石承認滿州國獨立<BR>蔣怕成為歷史上罪人,被打爛了還是死不和談",https://www.mobile01.com/topicdetail.php?f=291&t=6560831&p=2,reply,2022-03-23,0.0,0.0,1.0,1.0,1.0
75,1648048889954_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-23 23:02:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,goodtrustman,誰會想在歷史留下臭名呢？要不然像秦塊？？。。。,https://www.mobile01.com/topicdetail.php?f=291&t=6560831&p=2,reply,2022-03-23,0.0,0.0,1.0,1.0,1.0
76,1648053227066_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-24 00:20:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,茶太,"目前美股再跌大眾消費股和銀行股<BR>漲的是上游能源原物料股<BR>高通膨會造成消費緊縮,後面商品庫存會增加<BR>貨運需求會減少所以運價和貨櫃股再慢慢跌了",https://www.mobile01.com/topicdetail.php?f=291&t=6560831&p=2,reply,2022-03-24,0.0,1.0,1.0,1.0,-1.0
77,1648070558333_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-24 05:21:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,茶太,"<BR>美股零售股和運輸股跌很重,零售股主要是預期通膨,後面購買力會下滑所以國內運輸股和貨櫃股也下跌很重",https://www.mobile01.com/topicdetail.php?f=291&t=6560831&p=2,reply,2022-03-24,0.0,1.0,1.0,1.0,-1.0
78,1648087988873_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-24 10:04:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,茶太,日本郵船大跌,https://www.mobile01.com/topicdetail.php?f=291&t=6560831&p=2,reply,2022-03-24,0.0,1.0,1.0,1.0,-1.0
79,1648115533021_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-24 17:48:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,茶太,"馬士基繼續下跌<BR>去年三月貨櫃開始起漲是因為美國2月又繼續印鈔發錢,美國零售銷售大增<BR>美國商家要補庫存,目前是剛好相反,去年三月由30漲到200,目前會跌回去50,2年後看到個位數",https://www.mobile01.com/topicdetail.php?f=291&t=6560831&p=2,reply,2022-03-24,0.0,1.0,1.0,1.0,-1.0
80,1648175574885_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-25 10:24:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,茶太,"高通膨會造成買力下降,美國零售股已經先大跌<BR>再來就是貨櫃運價會大幅下跌因為零售業庫存大增不需要買貨物了",https://www.mobile01.com/topicdetail.php?f=291&t=6560831&p=2,reply,2022-03-25,1.0,1.0,1.0,-1.0,-1.0
81,1648214749936_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-25 21:23:00,貨櫃航運光看業內顏董出光持股就知道要跌80%,茶太,馬士基和運價繼續跌，目前運價開始加速下滑。<BR>主要是高通膨造成購買力下降，商品庫存增加，今年沒有補庫存壓力，和去年3月剛好相反，所以貨櫃準備跌回30元<BR>目前會一直跌到貨櫃雙雄被踢出成份股才回見低點。<BR>去年是漲到加入成份股後見高，今年會剛好相反。,https://www.mobile01.com/topicdetail.php?f=291&t=6560831&p=2,reply,2022-03-25,1.0,1.0,1.0,-1.0,-1.0
82,1648217166385_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-03-25 21:59:00,長榮航，華航跌跌不休，可以做空嗎？,joe60936093,原本看好航空股，解封，<BR>2618長榮航及2610華航，<BR>目前看到股價跌跌不休，<BR>不像是跟解封題材會有關係，<BR>且三大法人都站在賣方，<BR>可以持續空長榮航或華航嗎<BR>有何建議呢,https://www.mobile01.com/topicdetail.php?f=291&t=6563986,main,2022-03-25,1.0,1.0,1.0,-1.0,-1.0
